query-id	corpus-id	score
1101	doc4107	1
1102	doc1102	1
1102	doc4108	1
1103	doc1103	1
1103	doc4109	1
1104	doc1104	1
1104	doc4110	1
1105	doc1105	1
1105	doc4111	1
1106	doc1106	1
1106	doc4112	1
1107	doc1107	1
1107	doc4113	1
1108	doc1108	1
1108	doc4114	1
1109	doc1109	1
1109	doc4115	1
1110	doc1110	1
1110	doc4116	1
1111	doc1111	1
1111	doc4117	1
1112	doc1112	1
1112	doc4118	1
1113	doc1113	1
1113	doc4119	1
1114	doc1114	1
1114	doc4120	1
1115	doc1115	1
1115	doc4121	1
1116	doc1116	1
1116	doc4122	1
1117	doc1117	1
1117	doc4123	1
1118	doc1118	1
1118	doc4124	1
1119	doc1119	1
1119	doc4125	1
1120	doc1120	1
1120	doc4126	1
1121	doc1121	1
1121	doc4127	1
1122	doc1122	1
1122	doc4128	1
1123	doc1123	1
1123	doc4129	1
1124	doc1124	1
1124	doc4130	1
1125	doc1125	1
1125	doc4131	1
1126	doc1126	1
1126	doc4132	1
1127	doc1127	1
1127	doc4133	1
1128	doc1128	1
1128	doc4134	1
1129	doc1129	1
1129	doc4135	1
1130	doc1130	1
1130	doc4136	1
1131	doc1131	1
1131	doc4137	1
1132	doc1132	1
1132	doc4138	1
1133	doc1133	1
1133	doc4139	1
1134	doc1134	1
1134	doc4140	1
1135	doc1135	1
1135	doc4141	1
1136	doc1136	1
1136	doc4142	1
1137	doc1137	1
1137	doc4143	1
1138	doc1138	1
1138	doc4144	1
1139	doc1139	1
1139	doc4145	1
1140	doc1140	1
1140	doc4146	1
1141	doc1141	1
1141	doc4147	1
1142	doc1142	1
1142	doc4148	1
1143	doc1143	1
1143	doc4149	1
1144	doc1144	1
1144	doc4150	1
1145	doc1145	1
1145	doc4151	1
1146	doc1146	1
1146	doc4152	1
1147	doc1147	1
1147	doc4153	1
1148	doc1148	1
1148	doc4154	1
1149	doc1149	1
1149	doc4155	1
1150	doc1150	1
1150	doc4156	1
1151	doc1151	1
1151	doc4157	1
1152	doc1152	1
1152	doc4158	1
1153	doc1153	1
1153	doc4159	1
1154	doc1154	1
1154	doc4160	1
1155	doc1155	1
1155	doc4161	1
1156	doc1156	1
1156	doc4162	1
1157	doc1157	1
1157	doc4163	1
1158	doc1158	1
1158	doc4164	1
1159	doc1159	1
1159	doc4165	1
1160	doc1160	1
1160	doc4166	1
1161	doc1161	1
1161	doc4167	1
1162	doc1162	1
1162	doc4168	1
1163	doc1163	1
1163	doc4169	1
1164	doc1164	1
1164	doc4170	1
1165	doc1165	1
1165	doc4171	1
1166	doc1166	1
1166	doc4172	1
1167	doc1167	1
1167	doc4173	1
1168	doc1168	1
1168	doc4174	1
1169	doc1169	1
1169	doc4175	1
1170	doc1170	1
1170	doc4176	1
1171	doc1171	1
1171	doc4177	1
1172	doc1172	1
1172	doc4178	1
1173	doc1173	1
1173	doc4179	1
1174	doc1174	1
1174	doc4180	1
1175	doc1175	1
1175	doc4181	1
1176	doc1176	1
1176	doc4182	1
1177	doc1177	1
1177	doc4183	1
1178	doc1178	1
1178	doc4184	1
1179	doc1179	1
1179	doc4185	1
1180	doc1180	1
1180	doc4186	1
1181	doc1181	1
1181	doc4187	1
1182	doc1182	1
1182	doc4188	1
1183	doc1183	1
1183	doc4189	1
1184	doc1184	1
1184	doc4190	1
1185	doc1185	1
1185	doc4191	1
1186	doc1186	1
1186	doc4192	1
1187	doc1187	1
1187	doc4193	1
1188	doc1188	1
1188	doc4194	1
1189	doc1189	1
1189	doc4195	1
1190	doc1190	1
1190	doc4196	1
1191	doc1191	1
1191	doc4197	1
1192	doc1192	1
1192	doc4198	1
1193	doc1193	1
1193	doc4199	1
1194	doc1194	1
1194	doc4200	1
1195	doc1195	1
1195	doc4201	1
1196	doc1196	1
1196	doc4202	1
1197	doc1197	1
1197	doc4203	1
1198	doc1198	1
1198	doc4204	1
1199	doc1199	1
1199	doc4205	1
1200	doc1200	1
1200	doc4206	1
1201	doc1201	1
1201	doc4207	1
1202	doc1202	1
1202	doc4208	1
1203	doc1203	1
1203	doc4209	1
1204	doc1204	1
1204	doc4210	1
1205	doc1205	1
1205	doc4211	1
1206	doc1206	1
1206	doc4212	1
1207	doc1207	1
1207	doc4213	1
1208	doc1208	1
1208	doc4214	1
1209	doc1209	1
1209	doc4215	1
1210	doc1210	1
1210	doc4216	1
1211	doc1211	1
1211	doc4217	1
1212	doc1212	1
1212	doc4218	1
1213	doc1213	1
1213	doc4219	1
1214	doc1214	1
1214	doc4220	1
1215	doc1215	1
1215	doc4221	1
1216	doc1216	1
1216	doc4222	1
1217	doc1217	1
1217	doc4223	1
1218	doc1218	1
1218	doc4224	1
1219	doc1219	1
1219	doc4225	1
1220	doc1220	1
1220	doc4226	1
1221	doc1221	1
1221	doc4227	1
1222	doc1222	1
1222	doc4228	1
1223	doc1223	1
1223	doc4229	1
1224	doc1224	1
1224	doc4230	1
1225	doc1225	1
1225	doc4231	1
1226	doc1226	1
1226	doc4232	1
1227	doc1227	1
1227	doc4233	1
1228	doc1228	1
1228	doc4234	1
1229	doc1229	1
1229	doc4235	1
1230	doc1230	1
1230	doc4236	1
1231	doc1231	1
1231	doc4237	1
1232	doc1232	1
1232	doc4238	1
1233	doc1233	1
1233	doc4239	1
1234	doc1234	1
1234	doc4240	1
1235	doc1235	1
1235	doc4241	1
1236	doc1236	1
1236	doc4242	1
1237	doc1237	1
1237	doc4243	1
1238	doc1238	1
1238	doc4244	1
1239	doc1239	1
1239	doc4245	1
1240	doc1240	1
1240	doc4246	1
1241	doc1241	1
1241	doc4247	1
1242	doc1242	1
1242	doc4248	1
1243	doc1243	1
1243	doc4249	1
1244	doc1244	1
1244	doc4250	1
1245	doc1245	1
1245	doc4251	1
1246	doc1246	1
1246	doc4252	1
1247	doc1247	1
1247	doc4253	1
1248	doc1248	1
1248	doc4254	1
1249	doc1249	1
1249	doc4255	1
1250	doc1250	1
1250	doc4256	1
1251	doc1251	1
1251	doc4257	1
1252	doc1252	1
1252	doc4258	1
1253	doc1253	1
1253	doc4259	1
1254	doc1254	1
1254	doc4260	1
1255	doc1255	1
1255	doc4261	1
1256	doc1256	1
1256	doc4262	1
1257	doc1257	1
1257	doc4263	1
1258	doc1258	1
1258	doc4264	1
1259	doc1259	1
1259	doc4265	1
1260	doc1260	1
1260	doc4266	1
1261	doc1261	1
1261	doc4267	1
1262	doc1262	1
1262	doc4268	1
1263	doc1263	1
1263	doc4269	1
1264	doc1264	1
1264	doc4270	1
1265	doc1265	1
1265	doc4271	1
1266	doc1266	1
1266	doc4272	1
1267	doc1267	1
1267	doc4273	1
1268	doc1268	1
1268	doc4274	1
1269	doc1269	1
1269	doc4275	1
1270	doc1270	1
1270	doc4276	1
1271	doc1271	1
1271	doc4277	1
1272	doc1272	1
1272	doc4278	1
1273	doc1273	1
1273	doc4279	1
1274	doc1274	1
1274	doc4280	1
1275	doc1275	1
1275	doc4281	1
1276	doc1276	1
1276	doc4282	1
1277	doc1277	1
1277	doc4283	1
1278	doc1278	1
1278	doc4284	1
1279	doc1279	1
1279	doc4285	1
1280	doc1280	1
1280	doc4286	1
1281	doc1281	1
1281	doc4287	1
1282	doc1282	1
1282	doc4288	1
1283	doc1283	1
1283	doc4289	1
1284	doc1284	1
1284	doc4290	1
1285	doc1285	1
1285	doc4291	1
1286	doc1286	1
1286	doc4292	1
1287	doc1287	1
1287	doc4293	1
1288	doc1288	1
1288	doc4294	1
1289	doc1289	1
1289	doc4295	1
1290	doc1290	1
1290	doc4296	1
1291	doc1291	1
1291	doc4297	1
1292	doc1292	1
1292	doc4298	1
1293	doc1293	1
1293	doc4299	1
1294	doc1294	1
1294	doc4300	1
1295	doc1295	1
1295	doc4301	1
1296	doc1296	1
1296	doc4302	1
1297	doc1297	1
1297	doc4303	1
1298	doc1298	1
1298	doc4304	1
1299	doc1299	1
1299	doc4305	1
1300	doc1300	1
1300	doc4306	1
1301	doc1301	1
1301	doc4307	1
1302	doc1302	1
1302	doc4308	1
1303	doc1303	1
1303	doc4309	1
1304	doc1304	1
1304	doc4310	1
1305	doc1305	1
1305	doc4311	1
1306	doc1306	1
1306	doc4312	1
1307	doc1307	1
1307	doc4313	1
1308	doc1308	1
1308	doc4314	1
1309	doc1309	1
1309	doc4315	1
1310	doc1310	1
1310	doc4316	1
1311	doc1311	1
1311	doc4317	1
1312	doc1312	1
1312	doc4318	1
1313	doc1313	1
1313	doc4319	1
1314	doc1314	1
1314	doc4320	1
1315	doc1315	1
1315	doc4321	1
1316	doc1316	1
1316	doc4322	1
1317	doc1317	1
1317	doc4323	1
1318	doc1318	1
1318	doc4324	1
1319	doc1319	1
1319	doc4325	1
1320	doc1320	1
1320	doc4326	1
1321	doc1321	1
1321	doc4327	1
1322	doc1322	1
1322	doc4328	1
1323	doc1323	1
1323	doc4329	1
1324	doc1324	1
1324	doc4330	1
1325	doc1325	1
1325	doc4331	1
1326	doc1326	1
1326	doc4332	1
1327	doc1327	1
1327	doc4333	1
1328	doc1328	1
1328	doc4334	1
1329	doc1329	1
1329	doc4335	1
1330	doc1330	1
1330	doc4336	1
1331	doc1331	1
1331	doc4337	1
1332	doc1332	1
1332	doc4338	1
1333	doc1333	1
1333	doc4339	1
1334	doc1334	1
1334	doc4340	1
1335	doc1335	1
1335	doc4341	1
1336	doc1336	1
1336	doc4342	1
1337	doc1337	1
1337	doc4343	1
1338	doc1338	1
1338	doc4344	1
1339	doc1339	1
1339	doc4345	1
1340	doc1340	1
1340	doc4346	1
1341	doc1341	1
1341	doc4347	1
1342	doc1342	1
1342	doc4348	1
1343	doc1343	1
1343	doc4349	1
1344	doc1344	1
1344	doc4350	1
1345	doc1345	1
1345	doc4351	1
1346	doc1346	1
1346	doc4352	1
1347	doc1347	1
1347	doc4353	1
1348	doc1348	1
1348	doc4354	1
1349	doc1349	1
1349	doc4355	1
1350	doc1350	1
1350	doc4356	1
1351	doc1351	1
1351	doc4357	1
1352	doc1352	1
1352	doc4358	1
1353	doc1353	1
1353	doc4359	1
1354	doc1354	1
1354	doc4360	1
1355	doc1355	1
1355	doc4361	1
1356	doc1356	1
1356	doc4362	1
1357	doc1357	1
1357	doc4363	1
1358	doc1358	1
1358	doc4364	1
1359	doc1359	1
1359	doc4365	1
1360	doc1360	1
1360	doc4366	1
1361	doc1361	1
1361	doc4367	1
1362	doc1362	1
1362	doc4368	1
1363	doc1363	1
1363	doc4369	1
1364	doc1364	1
1364	doc4370	1
1365	doc1365	1
1365	doc4371	1
1366	doc1366	1
1366	doc4372	1
1367	doc1367	1
1367	doc4373	1
1368	doc1368	1
1368	doc4374	1
1369	doc1369	1
1369	doc4375	1
1370	doc1370	1
1370	doc4376	1
1371	doc1371	1
1371	doc4377	1
1372	doc1372	1
1372	doc4378	1
1373	doc1373	1
1373	doc4379	1
1374	doc1374	1
1374	doc4380	1
1375	doc1375	1
1375	doc4381	1
1376	doc1376	1
1376	doc4382	1
1377	doc1377	1
1377	doc4383	1
1378	doc1378	1
1378	doc4384	1
1379	doc1379	1
1379	doc4385	1
1380	doc1380	1
1380	doc4386	1
1381	doc1381	1
1381	doc4387	1
1382	doc1382	1
1382	doc4388	1
1383	doc1383	1
1383	doc4389	1
1384	doc1384	1
1384	doc4390	1
1385	doc1385	1
1385	doc4391	1
1386	doc1386	1
1386	doc4392	1
1387	doc1387	1
1387	doc4393	1
1388	doc1388	1
1388	doc4394	1
1389	doc1389	1
1389	doc4395	1
1390	doc1390	1
1390	doc4396	1
1391	doc1391	1
1391	doc4397	1
1392	doc1392	1
1392	doc4398	1
1393	doc1393	1
1393	doc4399	1
1394	doc1394	1
1394	doc4400	1
1395	doc1395	1
1395	doc4401	1
1396	doc1396	1
1396	doc4402	1
1397	doc1397	1
1397	doc4403	1
1398	doc1398	1
1398	doc4404	1
1399	doc1399	1
1399	doc4405	1
1400	doc1400	1
1400	doc4406	1
1401	doc1401	1
1401	doc4407	1
1402	doc1402	1
1402	doc4408	1
1403	doc1403	1
1403	doc4409	1
1404	doc1404	1
1404	doc4410	1
1405	doc1405	1
1405	doc4411	1
1406	doc1406	1
1406	doc4412	1
1407	doc1407	1
1407	doc4413	1
1408	doc1408	1
1408	doc4414	1
1409	doc1409	1
1409	doc4415	1
1410	doc1410	1
1410	doc4416	1
1411	doc1411	1
1411	doc4417	1
1412	doc1412	1
1412	doc4418	1
1413	doc1413	1
1413	doc4419	1
1414	doc1414	1
1414	doc4420	1
1415	doc1415	1
1415	doc4421	1
1416	doc1416	1
1416	doc4422	1
1417	doc1417	1
1417	doc4423	1
1418	doc1418	1
1418	doc4424	1
1419	doc1419	1
1419	doc4425	1
1420	doc1420	1
1420	doc4426	1
1421	doc1421	1
1421	doc4427	1
1422	doc1422	1
1422	doc4428	1
1423	doc1423	1
1423	doc4429	1
1424	doc1424	1
1424	doc4430	1
1425	doc1425	1
1425	doc4431	1
1426	doc1426	1
1426	doc4432	1
1427	doc1427	1
1427	doc4433	1
1428	doc1428	1
1428	doc4434	1
1429	doc1429	1
1429	doc4435	1
1430	doc1430	1
1430	doc4436	1
1431	doc1431	1
1431	doc4437	1
1432	doc1432	1
1432	doc4438	1
1433	doc1433	1
1433	doc4439	1
1434	doc1434	1
1434	doc4440	1
1435	doc1435	1
1435	doc4441	1
1436	doc1436	1
1436	doc4442	1
1437	doc1437	1
1437	doc4443	1
1438	doc1438	1
1438	doc4444	1
1439	doc1439	1
1439	doc4445	1
1440	doc1440	1
1440	doc4446	1
1441	doc1441	1
1441	doc4447	1
1442	doc1442	1
1442	doc4448	1
1443	doc1443	1
1443	doc4449	1
1444	doc1444	1
1444	doc4450	1
1445	doc1445	1
1445	doc4451	1
1446	doc1446	1
1446	doc4452	1
1447	doc1447	1
1447	doc4453	1
1448	doc1448	1
1448	doc4454	1
1449	doc1449	1
1449	doc4455	1
1450	doc1450	1
1450	doc4456	1
1451	doc1451	1
1451	doc4457	1
1452	doc1452	1
1452	doc4458	1
1453	doc1453	1
1453	doc4459	1
1454	doc1454	1
1454	doc4460	1
1455	doc1455	1
1455	doc4461	1
1456	doc1456	1
1456	doc4462	1
1457	doc1457	1
1457	doc4463	1
1458	doc1458	1
1458	doc4464	1
1459	doc1459	1
1459	doc4465	1
1460	doc1460	1
1460	doc4466	1
1461	doc1461	1
1461	doc4467	1
1462	doc1462	1
1462	doc4468	1
1463	doc1463	1
1463	doc4469	1
1464	doc1464	1
1464	doc4470	1
1465	doc1465	1
1465	doc4471	1
1466	doc1466	1
1466	doc4472	1
1467	doc1467	1
1467	doc4473	1
1468	doc1468	1
1468	doc4474	1
1469	doc1469	1
1469	doc4475	1
1470	doc1470	1
1470	doc4476	1
1471	doc1471	1
1471	doc4477	1
1472	doc1472	1
1472	doc4478	1
1473	doc1473	1
1473	doc4479	1
1474	doc1474	1
1474	doc4480	1
1475	doc1475	1
1475	doc4481	1
1476	doc1476	1
1476	doc4482	1
1477	doc1477	1
1477	doc4483	1
1478	doc1478	1
1478	doc4484	1
1479	doc1479	1
1479	doc4485	1
1480	doc1480	1
1480	doc4486	1
1481	doc1481	1
1481	doc4487	1
1482	doc1482	1
1482	doc4488	1
1483	doc1483	1
1483	doc4489	1
1484	doc1484	1
1484	doc4490	1
1485	doc1485	1
1485	doc4491	1
1486	doc1486	1
1486	doc4492	1
1487	doc1487	1
1487	doc4493	1
1488	doc1488	1
1488	doc4494	1
1489	doc1489	1
1489	doc4495	1
1490	doc1490	1
1490	doc4496	1
1491	doc1491	1
1491	doc4497	1
1492	doc1492	1
1492	doc4498	1
1493	doc1493	1
1493	doc4499	1
1494	doc1494	1
1494	doc4500	1
1495	doc1495	1
1495	doc4501	1
1496	doc1496	1
1496	doc4502	1
1497	doc1497	1
1497	doc4503	1
1498	doc1498	1
1498	doc4504	1
1499	doc1499	1
1499	doc4505	1
1500	doc1500	1
1500	doc4506	1
1501	doc1501	1
1501	doc4507	1
1502	doc1502	1
1502	doc4508	1
1503	doc1503	1
1503	doc4509	1
1504	doc1504	1
1504	doc4510	1
1505	doc1505	1
1505	doc4511	1
1506	doc1506	1
1506	doc4512	1
1507	doc1507	1
1507	doc4513	1
1508	doc1508	1
1508	doc4514	1
1509	doc1509	1
1509	doc4515	1
1510	doc1510	1
1510	doc4516	1
1511	doc1511	1
1511	doc4517	1
1512	doc1512	1
1512	doc4518	1
1513	doc1513	1
1513	doc4519	1
1514	doc1514	1
1514	doc4520	1
1515	doc1515	1
1515	doc4521	1
1516	doc1516	1
1516	doc4522	1
1517	doc1517	1
1517	doc4523	1
1518	doc1518	1
1518	doc4524	1
1519	doc1519	1
1519	doc4525	1
1520	doc1520	1
1520	doc4526	1
1521	doc1521	1
1521	doc4527	1
1522	doc1522	1
1522	doc4528	1
1523	doc1523	1
1523	doc4529	1
1524	doc1524	1
1524	doc4530	1
1525	doc1525	1
1525	doc4531	1
1526	doc1526	1
1526	doc4532	1
1527	doc1527	1
1527	doc4533	1
1528	doc1528	1
1528	doc4534	1
1529	doc1529	1
1529	doc4535	1
1530	doc1530	1
1530	doc4536	1
1531	doc1531	1
1531	doc4537	1
1532	doc1532	1
1532	doc4538	1
1533	doc1533	1
1533	doc4539	1
1534	doc1534	1
1534	doc4540	1
1535	doc1535	1
1535	doc4541	1
1536	doc1536	1
1536	doc4542	1
1537	doc1537	1
1537	doc4543	1
1538	doc1538	1
1538	doc4544	1
1539	doc1539	1
1539	doc4545	1
1540	doc1540	1
1540	doc4546	1
1541	doc1541	1
1541	doc4547	1
1542	doc1542	1
1542	doc4548	1
1543	doc1543	1
1543	doc4549	1
1544	doc1544	1
1544	doc4550	1
1545	doc1545	1
1545	doc4551	1
1546	doc1546	1
1546	doc4552	1
1547	doc1547	1
1547	doc4553	1
1548	doc1548	1
1548	doc4554	1
1549	doc1549	1
1549	doc4555	1
1550	doc1550	1
1550	doc4556	1
1551	doc1551	1
1551	doc4557	1
1552	doc1552	1
1552	doc4558	1
1553	doc1553	1
1553	doc4559	1
1554	doc1554	1
1554	doc4560	1
1555	doc1555	1
1555	doc4561	1
1556	doc1556	1
1556	doc4562	1
1557	doc1557	1
1557	doc4563	1
1558	doc1558	1
1558	doc4564	1
1559	doc1559	1
1559	doc4565	1
1560	doc1560	1
1560	doc4566	1
1561	doc1561	1
1561	doc4567	1
1562	doc1562	1
1562	doc4568	1
1563	doc1563	1
1563	doc4569	1
1564	doc1564	1
1564	doc4570	1
1565	doc1565	1
1565	doc4571	1
1566	doc1566	1
1566	doc4572	1
1567	doc1567	1
1567	doc4573	1
1568	doc1568	1
1568	doc4574	1
1569	doc1569	1
1569	doc4575	1
1570	doc1570	1
1570	doc4576	1
1571	doc1571	1
1571	doc4577	1
1572	doc1572	1
1572	doc4578	1
1573	doc1573	1
1573	doc4579	1
1574	doc1574	1
1574	doc4580	1
1575	doc1575	1
1575	doc4581	1
1576	doc1576	1
1576	doc4582	1
1577	doc1577	1
1577	doc4583	1
1578	doc1578	1
1578	doc4584	1
1579	doc1579	1
1579	doc4585	1
1580	doc1580	1
1580	doc4586	1
1581	doc1581	1
1581	doc4587	1
1582	doc1582	1
1582	doc4588	1
1583	doc1583	1
1583	doc4589	1
1584	doc1584	1
1584	doc4590	1
1585	doc1585	1
1585	doc4591	1
1586	doc1586	1
1586	doc4592	1
1587	doc1587	1
1587	doc4593	1
1588	doc1588	1
1588	doc4594	1
1589	doc1589	1
1589	doc4595	1
1590	doc1590	1
1590	doc4596	1
1591	doc1591	1
1591	doc4597	1
1592	doc1592	1
1592	doc4598	1
1593	doc1593	1
1593	doc4599	1
1594	doc1594	1
1594	doc4600	1
1595	doc1595	1
1595	doc4601	1
1596	doc1596	1
1596	doc4602	1
1597	doc1597	1
1597	doc4603	1
1598	doc1598	1
1598	doc4604	1
1599	doc1599	1
1599	doc4605	1
1600	doc1600	1
1600	doc4606	1
1601	doc1601	1
1601	doc4607	1
1602	doc1602	1
1602	doc4608	1
1603	doc1603	1
1603	doc4609	1
1604	doc1604	1
1604	doc4610	1
1605	doc1605	1
1605	doc4611	1
1606	doc1606	1
1606	doc4612	1
1607	doc1607	1
1607	doc4613	1
1608	doc1608	1
1608	doc4614	1
1609	doc1609	1
1609	doc4615	1
1610	doc1610	1
1610	doc4616	1
1611	doc1611	1
1611	doc4617	1
1612	doc1612	1
1612	doc4618	1
1613	doc1613	1
1613	doc4619	1
1614	doc1614	1
1614	doc4620	1
1615	doc1615	1
1615	doc4621	1
1616	doc1616	1
1616	doc4622	1
1617	doc1617	1
1617	doc4623	1
1618	doc1618	1
1618	doc4624	1
1619	doc1619	1
1619	doc4625	1
1620	doc1620	1
1620	doc4626	1
1621	doc1621	1
1621	doc4627	1
1622	doc1622	1
1622	doc4628	1
1623	doc1623	1
1623	doc4629	1
1624	doc1624	1
1624	doc4630	1
1625	doc1625	1
1625	doc4631	1
1626	doc1626	1
1626	doc4632	1
1627	doc1627	1
1627	doc4633	1
1628	doc1628	1
1628	doc4634	1
1629	doc1629	1
1629	doc4635	1
1630	doc1630	1
1630	doc4636	1
1631	doc1631	1
1631	doc4637	1
1632	doc1632	1
1632	doc4638	1
1633	doc1633	1
1633	doc4639	1
1634	doc1634	1
1634	doc4640	1
1635	doc1635	1
1635	doc4641	1
1636	doc1636	1
1636	doc4642	1
1637	doc1637	1
1637	doc4643	1
1638	doc1638	1
1638	doc4644	1
1639	doc1639	1
1639	doc4645	1
1640	doc1640	1
1640	doc4646	1
1641	doc1641	1
1641	doc4647	1
1642	doc1642	1
1642	doc4648	1
1643	doc1643	1
1643	doc4649	1
1644	doc1644	1
1644	doc4650	1
1645	doc1645	1
1645	doc4651	1
1646	doc1646	1
1646	doc4652	1
1647	doc1647	1
1647	doc4653	1
1648	doc1648	1
1648	doc4654	1
1649	doc1649	1
1649	doc4655	1
1650	doc1650	1
1650	doc4656	1
1651	doc1651	1
1651	doc4657	1
1652	doc1652	1
1652	doc4658	1
1653	doc1653	1
1653	doc4659	1
1654	doc1654	1
1654	doc4660	1
1655	doc1655	1
1655	doc4661	1
1656	doc1656	1
1656	doc4662	1
1657	doc1657	1
1657	doc4663	1
1658	doc1658	1
1658	doc4664	1
1659	doc1659	1
1659	doc4665	1
1660	doc1660	1
1660	doc4666	1
1661	doc1661	1
1661	doc4667	1
1662	doc1662	1
1662	doc4668	1
1663	doc1663	1
1663	doc4669	1
1664	doc1664	1
1664	doc4670	1
1665	doc1665	1
1665	doc4671	1
1666	doc1666	1
1666	doc4672	1
1667	doc1667	1
1667	doc4673	1
1668	doc1668	1
1668	doc4674	1
1669	doc1669	1
1669	doc4675	1
1670	doc1670	1
1670	doc4676	1
1671	doc1671	1
1671	doc4677	1
1672	doc1672	1
1672	doc4678	1
1673	doc1673	1
1673	doc4679	1
1674	doc1674	1
1674	doc4680	1
1675	doc1675	1
1675	doc4681	1
1676	doc1676	1
1676	doc4682	1
1677	doc1677	1
1677	doc4683	1
1678	doc1678	1
1678	doc4684	1
1679	doc1679	1
1679	doc4685	1
1680	doc1680	1
1680	doc4686	1
1681	doc1681	1
1681	doc4687	1
1682	doc1682	1
1682	doc4688	1
1683	doc1683	1
1683	doc4689	1
1684	doc1684	1
1684	doc4690	1
1685	doc1685	1
1685	doc4691	1
1686	doc1686	1
1686	doc4692	1
1687	doc1687	1
1687	doc4693	1
1688	doc1688	1
1688	doc4694	1
1689	doc1689	1
1689	doc4695	1
1690	doc1690	1
1690	doc4696	1
1691	doc1691	1
1691	doc4697	1
1692	doc1692	1
1692	doc4698	1
1693	doc1693	1
1693	doc4699	1
1694	doc1694	1
1694	doc4700	1
1695	doc1695	1
1695	doc4701	1
1696	doc1696	1
1696	doc4702	1
1697	doc1697	1
1697	doc4703	1
1698	doc1698	1
1698	doc4704	1
1699	doc1699	1
1699	doc4705	1
1700	doc1700	1
1700	doc4706	1
1701	doc1701	1
1701	doc4707	1
1702	doc1702	1
1702	doc4708	1
1703	doc1703	1
1703	doc4709	1
1704	doc1704	1
1704	doc4710	1
1705	doc1705	1
1705	doc4711	1
1706	doc1706	1
1706	doc4712	1
1707	doc1707	1
1707	doc4713	1
1708	doc1708	1
1708	doc4714	1
1709	doc1709	1
1709	doc4715	1
1710	doc1710	1
1710	doc4716	1
1711	doc1711	1
1711	doc4717	1
1712	doc1712	1
1712	doc4718	1
1713	doc1713	1
1713	doc4719	1
1714	doc1714	1
1714	doc4720	1
1715	doc1715	1
1715	doc4721	1
1716	doc1716	1
1716	doc4722	1
1717	doc1717	1
1717	doc4723	1
1718	doc1718	1
1718	doc4724	1
1719	doc1719	1
1719	doc4725	1
1720	doc1720	1
1720	doc4726	1
1721	doc1721	1
1721	doc4727	1
1722	doc1722	1
1722	doc4728	1
1723	doc1723	1
1723	doc4729	1
1724	doc1724	1
1724	doc4730	1
1725	doc1725	1
1725	doc4731	1
1726	doc1726	1
1726	doc4732	1
1727	doc1727	1
1727	doc4733	1
1728	doc1728	1
1728	doc4734	1
1729	doc1729	1
1729	doc4735	1
1730	doc1730	1
1730	doc4736	1
1731	doc1731	1
1731	doc4737	1
1732	doc1732	1
1732	doc4738	1
1733	doc1733	1
1733	doc4739	1
1734	doc1734	1
1734	doc4740	1
1735	doc1735	1
1735	doc4741	1
1736	doc1736	1
1736	doc4742	1
1737	doc1737	1
1737	doc4743	1
1738	doc1738	1
1738	doc4744	1
1739	doc1739	1
1739	doc4745	1
1740	doc1740	1
1740	doc4746	1
1741	doc1741	1
1741	doc4747	1
1742	doc1742	1
1742	doc4748	1
1743	doc1743	1
1743	doc4749	1
1744	doc1744	1
1744	doc4750	1
1745	doc1745	1
1745	doc4751	1
1746	doc1746	1
1746	doc4752	1
1747	doc1747	1
1747	doc4753	1
1748	doc1748	1
1748	doc4754	1
1749	doc1749	1
1749	doc4755	1
1750	doc1750	1
1750	doc4756	1
1751	doc1751	1
1751	doc4757	1
1752	doc1752	1
1752	doc4758	1
1753	doc1753	1
1753	doc4759	1
1754	doc1754	1
1754	doc4760	1
1755	doc1755	1
1755	doc4761	1
1756	doc1756	1
1756	doc4762	1
1757	doc1757	1
1757	doc4763	1
1758	doc1758	1
1758	doc4764	1
1759	doc1759	1
1759	doc4765	1
1760	doc1760	1
1760	doc4766	1
1761	doc1761	1
1761	doc4767	1
1762	doc1762	1
1762	doc4768	1
1763	doc1763	1
1763	doc4769	1
1764	doc1764	1
1764	doc4770	1
1765	doc1765	1
1765	doc4771	1
1766	doc1766	1
1766	doc4772	1
1767	doc1767	1
1767	doc4773	1
1768	doc1768	1
1768	doc4774	1
1769	doc1769	1
1769	doc4775	1
1770	doc1770	1
1770	doc4776	1
1771	doc1771	1
1771	doc4777	1
1772	doc1772	1
1772	doc4778	1
1773	doc1773	1
1773	doc4779	1
1774	doc1774	1
1774	doc4780	1
1775	doc1775	1
1775	doc4781	1
1776	doc1776	1
1776	doc4782	1
1777	doc1777	1
1777	doc4783	1
1778	doc1778	1
1778	doc4784	1
1779	doc1779	1
1779	doc4785	1
1780	doc1780	1
1780	doc4786	1
1781	doc1781	1
1781	doc4787	1
1782	doc1782	1
1782	doc4788	1
1783	doc1783	1
1783	doc4789	1
1784	doc1784	1
1784	doc4790	1
1785	doc1785	1
1785	doc4791	1
1786	doc1786	1
1786	doc4792	1
1787	doc1787	1
1787	doc4793	1
1788	doc1788	1
1788	doc4794	1
1789	doc1789	1
1789	doc4795	1
1790	doc1790	1
1790	doc4796	1
1791	doc1791	1
1791	doc4797	1
1792	doc1792	1
1792	doc4798	1
1793	doc1793	1
1793	doc4799	1
1794	doc1794	1
1794	doc4800	1
1795	doc1795	1
1795	doc4801	1
1796	doc1796	1
1796	doc4802	1
1797	doc1797	1
1797	doc4803	1
1798	doc1798	1
1798	doc4804	1
1799	doc1799	1
1799	doc4805	1
1800	doc1800	1
